business_id,name,categories,city,latitude,longitude,bussines_stars,state
wKZmW0CyQCKifd6T8VQeIQ,Legends Tap,"Bars, Pubs, Nightlife, Sandwiches, Restaurants, Salad, Pizza",Burlington,40.0785364657,-74.8586352024,3.0,AZ
9bm_JwRXQ5CIYNVU8irU8Q,Walmart Supercenter,"Discount Store, Shopping, Department Stores, Electronics, Drugstores, Automotive, Food, Grocery, Fashion, Tires",Tucson,32.3561418393,-111.0900909271,3.0,AZ
hNlvlGJsTXLJxeJ4RPsaeA,Alamodak Restaurant and Hookah Lounge,"Nightlife, Salad, Hookah Bars, Bars, Restaurants, Middle Eastern, Halal, Arabic, Beer Bar, Mediterranean",Philadelphia,39.9763544,-75.1374359,4.0,AZ
oGjhYdT6jaKzh6E7EyqKOw,Ybor City Post Office,"Public Services & Government, Post Offices",Tampa,27.964177,-82.436489,1.5,NV
4w0humU5JN7WcnirxBv05g,Nordstrom Rack,"Shoe Stores, Fashion, Shopping, Department Stores, Women's Clothing",Saint Louis,38.62757,-90.3475912,3.0,NV
7A-q7-bajt0NxMy36dUfIw,The Station,"Restaurants, Food, Breakfast & Brunch, Vegetarian, Coffee & Tea, Art Galleries, Arts & Entertainment, Bakeries, Shopping, Jewelry",Merchantville,39.9522838,-75.048543,4.0,NV
QQGyPctWtd9WOZnMKUChUQ,McMenamin's Tavern,"Restaurants, Pubs, American (New), Bars, Nightlife",Philadelphia,40.059745,-75.1908537,4.0,CA
EFql1oIf5JKaet3SdEpIQA,Morgan Street Brewery,"Nightlife, Breweries, American (New), Pool Halls, American (Traditional), Restaurants, Food, Beer Bar, Bars",Saint Louis,38.630873,-90.18532,3.0,NV
24xx8ju_U_uN1zJf2YtKkA,The Black Cat Tavern On 12th,"Beer Bar, Dive Bars, Gastropubs, Cocktail Bars, Nightlife, Bars, Restaurants",Philadelphia,39.91654,-75.1677739,5.0,NV
sBWuDgCSx9j-sRVhikx6nw,The Center for the Performing Arts,"Music Venues, Elementary Schools, Preschools, Education, Nightlife, Performing Arts, Arts & Entertainment",Carmel,39.9698862537,-86.1301893583,4.5,NV
c-jQ_--GMT_SvyjclyYqMg,Craft Manayunk,"Nightlife, Bars, Pubs, Food, Beer, Wine & Spirits, American (Traditional), Restaurants",Philadelphia,40.0230319381,-75.2190360036,3.5,AZ
gbcWVIt0cSJ2iDYXx9lEOQ,St. Stephen's Green,"Restaurants, Irish, Bars, Breakfast & Brunch, Nightlife, Irish Pub, Pubs",Philadelphia,39.9646285,-75.166045,3.5,AZ
MkF4gosEaJqJ3tNk1BZiwg,Crescent City Connection Bridge,"Landmarks & Historical Buildings, Public Services & Government",New Orleans,29.9376003477,-90.0562538988,4.0,NV
bjA-MBtEdiOtiBntcRw45A,Jackalope Brewing Company - The Ranch,"Beer Tours, Hotels & Travel, Tours, Food, Beer Gardens, Beer Bar, Nightlife, Bars, Breweries",Nashville,36.142608,-86.767013,4.5,AZ
w5X6SbNptPwPip2bj-A3Cg,Walmart Supercenter,"Shopping, Bakeries, Fashion, Food, Department Stores, Grocery, Drugstores, Discount Store, Electronics",Somerdale,39.8547716,-75.0242095,2.5,AZ
kfumcy_CmKEqjJBnPoj0hA,Walmart Neighborhood Market,"Department Stores, Discount Store, Drugstores, Bakeries, Electronics, Fashion, Grocery, Food, Shopping",Tampa,27.9974541,-82.5024737,3.0,AZ
rZ2Uygsn6vmnUIAaN_DIzQ,The Grill Room,"Nightlife, Event Planning & Services, Jazz & Blues, Hotels & Travel, Arts & Entertainment, American (New), Hotels, Restaurants, Breakfast & Brunch",New Orleans,29.949437,-90.06636,4.0,CA
IRIF899ySQMamNyEAJvjYA,Sam's Club,"Grocery, Wholesale Stores, Food, Shopping, Department Stores, Fashion, Automotive, Drugstores, Tires",Wesley Chapel,28.18813,-82.3574006,3.0,AZ
H2sO6NwVq2bBqL2uCY0D8g,Carondelet Park,"Boating, Parks, Active Life, Tennis",Saint Louis,38.563406,-90.266099,4.5,AZ
tOgxJdjP8YTTZyFvXGpJPw,TreeHoppers Aerial Adventure Park,"Amusement Parks, Party & Event Planning, Parks, Active Life, Ziplining, Event Planning & Services, Challenge Courses",Dade City,28.3783893,-82.3553237,4.5,NV
pr-0QKh5ywlGOuUi8EwImA,Collinsville Aqua Park,"Water Parks, Active Life, Amusement Parks",Collinsville,38.6828139985,-90.0196582393,3.0,NV
P3zq1bsGCZm3qp4yLkqHnA,Leadbetter Beach,"Active Life, Beaches",Santa Barbara,34.4020501247,-119.6988984091,4.0,AZ
ZmsrFqxzq-RpHrC2DbCAqw,Goleta Butterfly Grove,"Active Life, Pets, Hiking, Pet Services, Amusement Parks, Parks",Goleta,34.429689,-119.895983,4.5,AZ
ymgHUX3Llx9VuqiEjUwiaA,Iron Will Tattoo Club,"Shopping, Beauty & Spas, Art Galleries, Professional Services, Tattoo, Permanent Makeup, Arts & Entertainment",Glenside,40.1136213401,-75.152764,5.0,NV
2o4GOsWEmcdwjgqnEw0w9A,Mount Lemmon,"Hotels & Travel, Ski Resorts, Parks, Active Life, Hiking",Tucson,32.44752,-110.78166,4.5,CA
JakK5CvB7qYMEGqbuNh5fg,Target,"Fashion, Shopping, Department Stores, Electronics, Home & Garden, Food, Grocery, Furniture Stores",Smyrna,35.979397,-86.571713,4.0,CA
rx2Am9QOaB9xjc9DgUzf3A,Virginia Street Bridge,"Local Flavor, Public Services & Government, Landmarks & Historical Buildings",Reno,39.5252396,-119.8130393,5.0,AZ
ZtliyIRuWUJcg5-GeH3wCQ,Go Ape Zipline & Adventure Park,"Ziplining, Kids Activities, Event Planning & Services, Amusement Parks, Recreation Centers, Climbing, Active Life, Challenge Courses, Party & Event Planning",Indianapolis,39.8595028,-86.2985177,4.5,AZ
r4oV3EWnJX-1hjhNcKMI7w,Ortino's Northside,"Nightlife, Italian, Restaurants, Beer Bar, Bars, American (Traditional), Burgers",Perkiomenville,40.2915828,-75.4811241,3.5,AZ
6BvmLng8AmH56-eSekl3zg,Morris Arboretum,"Arts & Entertainment, Botanical Gardens, Museums",Philadelphia,40.0897421913,-75.2229091136,4.5,AZ
6vp741cxMvQMicJ3qZuLGQ,2nd Street Brew House,"Pubs, Beer, Wine & Spirits, Food, Nightlife, Bars, Restaurants, Beer Bar, American (Traditional), Sports Bars",Philadelphia,39.926632,-75.1493732,4.0,NV
wP7CPKf6K1uC2VNXQ_HrOA,Delaware Art Museum,"Arts & Entertainment, Art Museums, Art Galleries, Museums, Shopping",Wilmington,39.766198,-75.5644231,4.5,NV
T33982lrqDobYvS-WX2ltg,Sensational Pets,"Aquariums, Pet Services, Pet Sitting, Active Life, Pet Stores, Pets",Santa Barbara,34.44006,-119.737794,4.5,CA
-HewctWQ0P3HqKCr76bU-g,Dawson Street Pub,"Nightlife, Pubs, Bars, Gastropubs, Restaurants",Philadelphia,40.018561,-75.2127855,4.0,AZ
FSiPq3GSzHOch1axV8VCKA,Blind Dog Tavern,"Nightlife, Bars, Speakeasies, Lounges, Dive Bars, Cocktail Bars, Pubs",Reno,39.5252756843,-119.8139127582,4.5,CA
9C_aBq9VqoRF94N1TwjnQQ,Kohl's,"Women's Clothing, Home & Garden, Shoe Stores, Shopping, Toy Stores, Department Stores, Furniture Stores, Men's Clothing, Fashion",Royersford,40.1955628,-75.5289437,2.5,CA
uC07DgoSrR0dDh8PtdVtaQ,Pinball Gallery,"Electronics, Party & Event Planning, Cultural Center, Event Planning & Services, Shopping, Arts & Entertainment, Arcades",Malvern,40.0445886998,-75.530121152,5.0,NV
4cZsFnpFPWvPet0_X9imcQ,Fahy's Irish Pub,"Nightlife, Bars, Irish Pub, Dive Bars, Pubs",New Orleans,29.958928,-90.068153,4.0,AZ
RfgC18JxAHdYi61wPMHkgA,Brewburgers,"American (Traditional), Beer Bar, Burgers, Restaurants, Bars, Nightlife",Kenneth City,27.8214408735,-82.713644655,3.5,CA
PRKKic3gCMBsTEke3eJoHQ,Connolly Dog Park,"Dog Parks, Active Life, Parks",Voorhees Township,39.8628197212,-74.9493820942,4.5,AZ
4cPMTfzcUHCZ8cfIn_yowQ,Nevada Smith's Saloon,"Burgers, Pubs, Nightlife, Restaurants, Steakhouses, Bars",Tucson,32.2607294,-110.9906812,3.5,NV
BIJz39GnlrVUhrWPiWGECQ,ALDI,"Beer, Wine & Spirits, Organic Stores, Grocery, Fruits & Veggies, Specialty Food, Food, Meat Shops, Department Stores, Fashion, Shopping, Discount Store",Collingdale,39.9091231251,-75.2841462163,3.5,AZ
Mety9u6oVMEBliYTmBZ7Jg,St Joe's Bar,"Bars, Nightlife, Cocktail Bars, Dive Bars, Beer Bar, Lounges",New Orleans,29.9213963,-90.116895,4.0,AZ
Xdy7tkuV0ViNFVxcsL4wjA,Tarpon Springs City,"Public Services & Government, Event Planning & Services",Tarpon Springs,28.1508479,-82.7532853,4.0,CA
JK5y33Om4fm9sZ0IEvmRlQ,Smith Memorial Playground & Playhouse,"Playgrounds, Active Life, Parks",Philadelphia,39.981734,-75.195622,4.5,AZ
nDpgdmULZKgRgOypj-jWuA,Pizzeria Gregario,"Restaurants, Beer Bar, Salad, Pizza, Kombucha, Nightlife, Bars, Food",Safety Harbor,27.991606,-82.691476,4.0,CA
rejyeeyYsJc-7pls90_d5w,US Post Office,"Post Offices, Public Services & Government",Indianapolis,39.7738697,-86.1584044,3.0,AZ
DZbbKtBYp18VWJ032ir_qQ,Old State Tavern,"American (Traditional), Restaurants, Pubs, Bars, Nightlife, Sports Bars",Media,39.928786,-75.383186,4.5,CA
5iiu_zEsXGBLXzMrNi7-JA,Edward Medard Park,"Parks, Active Life",Plant City,27.9255631196,-82.1633490175,4.5,NV
NQ01WqVX0tojNHKn-0sFww,Tir na nOg Irish Pub,"Irish Pub, Nightlife, American (New), Bars, Irish, Pubs, Restaurants",Philadelphia,39.9544564822,-75.1667542796,3.5,NV
IAWrmB02zjOawfBg_0uBpw,QuickShot Paintball & Airsoft,"Airsoft, Active Life, Arts & Entertainment, Amusement Parks, Amateur Sports Teams, Paintball, Arcades",Shamong,39.810347,-74.736603,4.0,AZ
SIoCIxjn4jLt2O-4DajWJw,Mac's Tavern,"Nightlife, Restaurants, American (New), Bars, Pubs",Philadelphia,39.949794,-75.144739,3.5,NV
L1l9CKjw2WyO_kTohzkmIw,Doug Belden- Hillsborough County Tax Collect,"Departments of Motor Vehicles, Financial Services, Public Services & Government, Tax Services",Tampa,28.0443615136,-82.4243147314,3.0,NV
AyuNz2WyV4LOTORTdMGuFQ,Hillwood Pub,"Nightlife, Breakfast & Brunch, Pubs, Bars, Sports Bars, Mexican, Restaurants, American (Traditional), American (New), Burgers, Tacos",Nashville,36.1413931,-86.8822576,3.5,AZ
_Q-LbdtbUdP7uQuQ5CNjgg,John Heinz National Wildlife Refuge at Tinicum,"Landmarks & Historical Buildings, Zoos, Hiking, Public Services & Government, Parks, Education, Active Life",Philadelphia,39.8915607,-75.25734,4.5,CA
VI0otgWu9GcQOZYJnenmcw,Raley's,"Gas Stations, Bakeries, Convenience Stores, Department Stores, Grocery, Fashion, Automotive, Food, Shopping, Restaurants, Drugstores, Delis, Beer, Wine & Spirits",Spanish Springs,39.6092932,-119.6978456,4.0,AZ
GxONgiYsNMc1ZuIP8npLow,Bette's Family Fun Center,"Kids Activities, Event Planning & Services, Active Life, Amusement Parks, Playgrounds, Arcades, Arts & Entertainment, Venues & Event Spaces",Aston,39.8509584,-75.4246487,4.5,NV
TIZVONbbiaO0Gl4jnKQCqw,Mastodon State Historic Site,"Active Life, Parks",Imperial,38.3789953189,-90.3847750479,4.5,AZ
hN6huRd198jplKWFIPjJmQ,Funari Public Adjusters,"Public Adjusters, Insurance, Plumbing, Contractors, Home Services, Professional Services, Financial Services",Philadelphia,39.913695,-75.174821,5.0,AZ
k7i-kEfjGI6Yn40y23GoCA,Xtreme Zone,"Event Planning & Services, Arts & Entertainment, Party & Event Planning, Active Life, Go Karts, Axe Throwing, Virtual Reality Centers, Amusement Parks",New Castle,39.713534,-75.557669,3.5,AZ
_aO_GP15Zrh7wcOuvaXnNw,Rodin Museum,"Arts & Entertainment, Museums",Philadelphia,39.9619653,-75.1739912,4.0,CA
y55nPD3rRPeg3ZixwyeC1Q,Mt Rose Summit,"Hiking, Parking, Active Life, Automotive, Sledding, Parks",Reno,39.3606876,-119.861623,5.0,AZ
GxjZBGvGEU07tENm3ikygw,Amtrak Train Station,"Hotels & Travel, Train Stations, Transportation, Public Transportation",Wilmington,39.7370042229,-75.5509330978,3.5,NV
mn7ZzKvNk7I_k5EpkjPtMA,Firecracker Pizza & Beer,"Restaurants, Beer Gardens, Pizza, Nightlife, Bars, Beer Bar",St Louis,38.62743,-90.25134,4.0,AZ
rhlfk44YVcOLZ-T0Vbat4g,Gateway Arch & Old Courthouse,"Landmarks & Historical Buildings, Public Services & Government, Museums, Tours, Hotels & Travel, Active Life, Parks, Arts & Entertainment",Saint Louis,38.624901,-90.186317,4.0,NV
p74IWSpGNv7YMZzGAcOD6A,Reverend Zombie's House of Voodoo,"Gift Shops, Event Planning & Services, Arts & Entertainment, Food, Cards & Stationery, Tobacco Shops, Spiritual Shop, Supernatural Readings, Arts & Crafts, Flowers & Gifts, Convenience Stores, Museums, Shopping",New Orleans,29.9583779,-90.0651654,3.0,AZ
qZESNk2maE2eukjXU6FYfA,Halligan's Pub,"Restaurants, American (Traditional), Bars, Nightlife, Breakfast & Brunch, Irish Pub, Pubs",Flourtown,40.1070691,-75.213743,3.0,AZ
x0uQ48ZXlh1-Um7IqdHdrA,Walmart Supercenter,"Food, Nurseries & Gardening, Department Stores, Fashion, Keys & Locksmiths, Mobile Phones, Home Services, Shopping, Home & Garden, Drugstores, Grocery, Discount Store",Metairie,30.0045124888,-90.2289414132,2.5,CA
m6gILkoSovYr4yqFzTnROA,The Rialto Theatre,"Bars, Arts & Entertainment, Performing Arts, Music Venues, Nightlife",Tucson,32.222034,-110.9664833,3.5,CA
hbOWfn_4_cWr8wzHGC-0Bg,Falls Township Dog Park,"Parks, Active Life, Dog Parks",Bucks,40.1719376485,-74.809161589,4.0,NV
Alw_TjRgfsvUch176KECRQ,The Melting Pot World Emporium,"Fashion, Tobacco Shops, Women's Clothing, Department Stores, Costumes, Arts & Crafts, Men's Clothing, Shopping, Accessories",Reno,39.5139289,-119.8074218,4.5,AZ
7E-KKSCGfI3qdHGgUe7V_w,Reserva Cigars,"Lounges, Shopping, Beer Bar, Tobacco Shops, Nightlife, Vape Shops, Bars",Nashville,36.1298316,-86.8569307,4.0,AZ
I8IgwtCWX1GtonghoYUQGg,Walmart Supercenter,"Discount Store, Fashion, Department Stores, Food, Drugstores, Grocery, Shopping",Smyrna,35.9714808205,-86.4941731018,2.0,NV
bO4VP5rdmuaLQsik7OSgoA,The Franklin Theatre,"Arts & Entertainment, Performing Arts, Cinema, Nightlife, Event Planning & Services, Venues & Event Spaces, Music Venues",Franklin,35.9239804,-86.8707406,5.0,NV
swZOxn96qpag2cilU5JOdg,Crockett Park,"Parks, Active Life",Brentwood,35.9777109,-86.7764015,4.5,AZ
nygT0OIMWCXSK6RBWcdQbQ,The Villager Tavern,"Dive Bars, Sports Bars, Bars, Shopping, Nightlife, American (New), Pubs, Sporting Goods, Restaurants, Lounges",Nashville,36.1368193,-86.8011822,4.0,AZ
34gxToVwmt937dvv77HYyw,JCPenney,"Shopping, Department Stores, Women's Clothing, Home & Garden, Fashion, Baby Gear & Furniture, Appliances, Men's Clothing, Children's Clothing",Cherry Hill,39.944179,-75.026491,2.5,AZ
i01CRnVwZ0M9sf1u9PGRBA,Atomic Zombie,"Art Galleries, Piercing, Arts & Entertainment, Tattoo, Beauty & Spas, Shopping",Edmonton,53.542422,-113.535588,3.5,CA
Smx7keqNQjEt23HgSPCbrw,John F. Germany Public Library,"Public Services & Government, Education, Educational Services, Libraries",Tampa,27.950868,-82.462354,4.0,AZ
P_lHfuq5Jmkp7lmB8FoZ_g,Premium Parking - P402,"Parking, Automotive",New Orleans,29.9534872417,-90.0643221388,2.5,NV
jNlRQXyBXAg5fmI6ckgLmA,Walmart Supercenter,"Drugstores, Department Stores, Grocery, Discount Store, Fashion, Mobile Phones, Food, Shopping",Wimauma,27.7146674,-82.3335595,2.0,CA
Hzmx-I6ZGIhWM8OmMZtXyw,JT Brewski's Pub,"Bars, Restaurants, Pubs, Irish, Nightlife",Aldan,39.9208559,-75.2985298,3.5,AZ
oikYO1xHeFwbLKi4EiRZag,Orianna Hill Dog Park,"Parks, Professional Services, Active Life, Dog Parks",Philadelphia,39.9656131161,-75.1430350543,3.5,AZ
c3o53X6vbGm5YrGb3m7KKQ,Neiman Marcus- King of Prussia,"Fashion, Shopping, Department Stores, Men's Clothing, Shoe Stores, Women's Clothing",King of Prussia,40.0879956919,-75.3895043723,3.5,NV
RcjHdCH2IT-1Qhl2s4xwaQ,EZ Park,"Automotive, Parking",Philadelphia,39.9564066,-75.1540393,1.0,AZ
sdH8O_H4j32heE_1JCAk3Q,Dillard's Clearance Center,"Fashion, Shopping, Outlet Stores, Shoe Stores, Department Stores",Kenner,30.015141,-90.249369,4.0,NV
lAun0zsultQHTFlqIOBsKw,QVC Outlet,"Department Stores, Fashion, Shopping",Brandon,27.9371968848,-82.2871958411,3.0,NV
UI0Rcdl9x_GT8ZnIQS80SA,Hard Rock Cafe,"Arts & Entertainment, Nightlife, Pubs, Music Venues, Restaurants, Burgers, American (New), Bars, American (Traditional)",Saint Louis,38.6276089538,-90.2082054107,2.5,NV
9BgoraqidsIShkDE0K_vJg,Falcon's Fury,"Active Life, Amusement Parks",Tampa,28.037966,-82.422816,4.5,AZ
cHCRC7r9irhK0dIum1zeUw,New Day Craft,"Cideries, Wine Bars, Shopping, Beer, Wine & Spirits, Venues & Event Spaces, Event Planning & Services, Nightlife, Bars, Breweries, Local Flavor, Food, Art Galleries, Wine Tasting Room, Wineries, Arts & Entertainment",Indianapolis,39.782987062,-86.1350676433,4.5,CA
jsQQu9rVerR3OGxIa0hRQQ,Kelly's Taproom,"Bars, Beer Bar, American (Traditional), Nightlife, Pubs, Burgers, Restaurants",Bryn Mawr,40.024588,-75.3242387,3.0,CA
rGkyALD8FawGWbo-A_amxw,Atco Brewing Company,"Nightlife, Bars, Beer Bar, Food, Breweries",Atco,39.7715904,-74.8995479,4.0,AZ
WyqbPktHoO39cbLYDKjCpA,Clubhouse Bar and Grill,"Food, Bars, Restaurants, Beer, Wine & Spirits, American (Traditional), Nightlife, Pubs",Newtown,40.2220959,-74.9343493,3.5,AZ
QhTjP2gylEMQkFM11LCaYw,New Jersey State Museum,"Museums, Arts & Entertainment",Trenton,40.221024,-74.7732971,3.5,AZ
pPe4Vv6FtQBrz5cQzlIc3Q,Urban Optiks,"Eyewear & Opticians, Optometrists, Health & Medical, Art Galleries, Shopping, Arts & Entertainment, Ophthalmologists, Doctors",Indianapolis,39.8723914,-86.1431185,4.5,AZ
gzJBT0Bc5Ffyj1o4cKb1aA,Ross Dress for Less,"Women's Clothing, Department Stores, Shopping, Home Decor, Fashion, Men's Clothing, Discount Store, Home & Garden",Philadelphia,39.97723,-75.273857,2.5,AZ
_7lj5Anv74yWRA_JphK__Q,Palladium Theatre,"Arts & Entertainment, Performing Arts",Saint Petersburg,27.7778262,-82.6368227,4.0,AZ
DapgvU4e0zpofZSbl-w5xA,House Of Broel,"Bridal, Museums, Venues & Event Spaces, Toy Stores, Shopping, Tours, Event Planning & Services, Wedding Planning, Religious Organizations, Party & Event Planning, Arts & Entertainment, Hotels & Travel, Landmarks & Historical Buildings, Public Services & Government",New Orleans,29.9335411,-90.0808918,4.0,CA
RuEIK45gBF5iDbYoSa9tOA,The Underground Tap & Grill,"American (Traditional), Pubs, Tapas Bars, Restaurants, Nightlife, Bars",Edmonton,53.5412956,-113.4907434,3.5,AZ
PM7L9Vt0MlDUZsEVDCIkhg,Scott Joplin State Historic Site,"Arts & Entertainment, Museums",Saint Louis,38.6370154,-90.2149774,3.5,NV
yZbog6-Tr1oQthqxaEt7vQ,BRU Florida Growler Bar- Wesley Chapel,"Food, Beer, Wine & Spirits, Beer Bar, Bars, Nightlife",Wesley Chapel,28.1950285023,-82.3542125,4.5,NV
sRBpVgN5ExR7lOrBGWZZxQ,American Legion  Post 397,"Mexican, Bars, Nightlife, Pubs, Community Service/Non-Profit, Burgers, Local Services, Tacos, Restaurants, Lounges",Saint Louis,38.6720082,-90.4442596,4.5,NV
0LYcq-FOwY7iUSzpIKi4AQ,Top Deals,"Discount Store, Fashion, Food, Department Stores, Automotive, Convenience Stores, Gas Stations, Shopping",Indianapolis,39.8257487381,-86.2479122186,2.0,AZ
lQ7p1DLQgRxNT-etPMKhrA,Frame 56,"Shopping, Interior Design, Framing, Arts & Crafts, Arts & Entertainment, Art Galleries, Home Services",Tucson,32.4682600836,-110.9814606048,5.0,AZ
vH9jRIuqyJt1B9NUbFnZPA,Dance Productions Unlimited,"Trainers, Fitness & Instruction, Gyms, Performing Arts, Dance Studios, Education, Dance Schools, Specialty Schools, Arts & Entertainment, Active Life",Arnold,38.4127787,-90.3998182,4.0,CA
qUw40fUsB7jPCxJ2qRlm5w,Paddywagon Dunedin,"Irish Pub, Sports Bars, Nightlife, Bars, Pubs",Clearwater,28.0200216774,-82.7406565,5.0,NV
K2xCcUr4PgMF_n6cEHNNSQ,Historic Strawberry Mansion,"Landmarks & Historical Buildings, Arts & Entertainment, Festivals, Museums, Public Services & Government",Philadelphia,39.994293,-75.190387,4.0,AZ
gs49C3-oVlOnwEHsEBMzIw,University Park,"Playgrounds, Active Life, Parks",Greenwood,39.6114034,-86.050046,5.0,NV
7NgoZPftAlbaAjOjYNRVhw,Cups,"Art Galleries, Gift Shops, Home & Garden, Fashion, Souvenir Shops, Shopping, Arts & Entertainment, Accessories, Flowers & Gifts, Home Decor",Madeira Beach,27.7868927,-82.7838701,2.0,CA
ulirCXiw25zjgmiRSJg9Kw,Gilvin's Boots & Shoes,"Shopping, Local Services, Shoe Stores, Shoe Repair, Department Stores, Fashion",Indianapolis,39.7040057,-86.1514245,3.5,NV
1gCLBOMcp69PAPJDHjjiMw,Bealls Department Store,"Shopping, Department Stores, Fashion",Brandon,27.890925,-82.271493,2.5,NV
EwGQiqmRnBZtJlyDMGJjRA,Pinellas County Sheriff's Office,"Police Departments, Public Services & Government",Largo,27.893474,-82.790173,3.5,AZ
Bya0DwcVlhljIojnM9QDeQ,Steam Pump Ranch,"Arts & Entertainment, Landmarks & Historical Buildings, Museums, Venues & Event Spaces, Event Planning & Services, Public Services & Government",Oro Valley,32.4051513115,-110.9504089698,4.5,AZ
xx5h91N1eMiAXsOZN64Qnw,McCabe Park,"Active Life, Playgrounds, Parks",Nashville,36.1413723,-86.8418579,3.5,NV
TjjYLaIKu8YUo_z-twhc8A,Bar Louie,"American (New), Burgers, Beer Bar, Nightlife, Bars, Restaurants",Nashville,36.0800468866,-86.9491107433,1.5,CA
WSrHn_qHCOHqF5BfOmTr1g,State of New Jersey Motor Vehicle Comission,"Pizza, Departments of Motor Vehicles, Public Services & Government, Restaurants",Salem,39.5714358,-75.4667587,2.5,AZ
7dER3KbuaUfvEcnMspArNA,Truth Bar & Hookah,"Bars, Nightlife, Hookah Bars, Beer Bar, Wine Bars",Lutz,28.0814358,-82.4276369,4.0,NV
tP9Ub4aqRgvl4Sq6iRvFsw,Seminole City Park,"Active Life, Parks",Seminole,27.8393939125,-82.8005419672,5.0,NV
i_-x5VP_XGa8N9H4X2Q6vQ,U S Post Offices,"Post Offices, Public Services & Government",Nashville,36.0492110304,-86.6463219297,4.0,NV
u63eOwKXmQ6MyOZsZwBytw,Zionsville Nature Center,"Educational Services, Education, Parks, Active Life",Zionsville,39.9532929,-86.2664083,5.0,AZ
FI4pb2c5CizlSdj6PI-_Ew,US Post Office,"Shipping Centers, Local Services, Public Services & Government, Post Offices",Tucson,32.2204018,-110.9682204,2.5,NV
L7JGzjvVCPz6_RPr0kK4Ag,Song and Dance,"Arts & Entertainment, Performing Arts",Wesley Chapel,28.2421225,-82.3657842,3.0,AZ
ZcR-DlAbLmM5WQkNTOi0nA,Lest We Forget Slavery Museum,"Active Life, Museums, Amusement Parks, Arts & Entertainment",Philadelphia,39.9886324,-75.0906987,5.0,AZ
Fjsb0jqgWn-0NbhwXgxMMQ,Usps,"Post Offices, Local Services, Mailbox Centers, Public Services & Government, Shipping Centers",Richmond Heights,38.6308520507,-90.3197882054,1.5,CA
_MqYrmppU0chzEFAz_fcLQ,Frameworks Picture Framing,"Shopping, Arts & Entertainment, Home Decor, Arts & Crafts, Framing, Art Galleries, Home & Garden",Eagle,43.6887028,-116.3548816,5.0,AZ
A4vgder7kj4uIxNCVbYcrw,The Bula Barua Gallery,"Arts & Entertainment, Commissioned Artists, Shopping, Books, Mags, Music & Video, Art Galleries, Newspapers & Magazines, Professional Services",St. Petersburg,27.7739061,-82.6358473,5.0,CA
xAAhPuZ8FG6OlvAw5m1BVQ,Willard Park,"Active Life, Playgrounds, Parks, Swimming Pools",Indianapolis,39.7667851,-86.12748,3.5,NV
4NIs9qKQqdVzSTQla5dBIw,Van Gogh Alive,"Arts & Entertainment, Museums",St. Petersburg,27.7659145162,-82.6315795729,4.0,CA
rAp9uQc-oL3r2k1bsdAcfw,Reed's Swimming Pools & Service,"Active Life, Pool & Hot Tub Service, Home & Garden, Beaches, Swimming Pools, Hot Tub & Pool, Pool Cleaners, Home Services, Shopping",Brandon,27.9247079,-82.294786,4.0,CA
C2Yw0GR--GHpGUXeIYmK2Q,Ann Rice House,"Local Flavor, Landmarks & Historical Buildings, Public Services & Government",New Orleans,29.9296650486,-90.0802680822,4.5,AZ
jriC0RpqmwCEt16WaRRvqA,Integrity Studio,"Art Galleries, Shopping, Arts & Entertainment, Arts & Crafts, Framing",New Hope,40.3642201,-74.9534955,2.0,CA
ID9NN2uItO2o6gAchETldw,Hickory Point RV Park,"Campgrounds, Hotels & Travel, Home Services, RV Parks, Mobile Home Parks, Active Life, Parks, Real Estate",Tarpon Springs,28.1481489105,-82.7617225592,3.5,NV
ayr-NcLOPRKsHsPRO2J5Vg,Downtown Boise,"Shopping, Municipality, Shopping Centers, Public Services & Government",Boise,43.6160031,-116.2020172,3.5,AZ
vh70M5z7cSg5uTf-GFg9iA,Tarpon Springs Public Library,"Public Services & Government, Libraries",Tarpon Springs,28.1446367,-82.7552335,4.0,AZ
AWG2QYOoydgg2hMMk3KRoA,The Home Depot,"Home & Garden, Fashion, Shopping, Department Stores",Edmonton,53.4388952942,-113.606726693,2.0,CA
L3HyQSkhaVbu5yI1FjeSzA,Fred Astaire Dance Studio,"Dance Studios, Arts & Entertainment, Performing Arts, Active Life, Fitness & Instruction",Berwyn,40.0476835904,-75.4361797882,5.0,CA
IMn6n4kjpvp0ur_KT6C3pw,Dollar General,"Shopping, Discount Store, Food, Grocery, Fashion, Department Stores",Brandon,27.9365971,-82.290957,1.0,CA
qvci1kimMq0Twno1SPZwUg,New Tampa Recreation Center,"Active Life, Professional Sports Teams, Recreation Centers, Arts & Entertainment, Parks",Tampa,28.1383257121,-82.3743500429,4.5,NV
YTnrqcyhHq9ot4smSewsww,Mountain Oyster Club,"Arts & Entertainment, Shopping, Art Galleries",Tucson,32.238793,-110.854977,3.5,AZ
XwIN2RaaJEg8ztFWTAPqEQ,Jefferson Square Park,"Parks, Active Life",Philadelphia,39.933608,-75.150175,4.0,CA
FE0i3keZREvo6dU_sZ3lWg,Midtown Gallery Framers,"Art Galleries, Framing, Arts & Entertainment, Arts & Crafts, Shopping",Nashville,36.114522,-86.768818,5.0,CA
IJiLFFbxmKiTGyKOibv2jQ,Watson Trail Park,"Parks, Active Life",Sunset Hills,38.545229,-90.405399,4.0,NV
