business_id,name,categories,city,latitude,longitude,bussines_stars,review_count,state,text,date,review_stars,cool,funny,useful,review_id
Rnh7bmBw4BqtWR2yybWtEA,Springfield Ford Lincoln,"Auto Parts & Supplies, Body Shops, Car Dealers, Hotels & Travel, Auto Repair, Automotive, Car Rental",Springfield,39.9245404051,-75.3138780331,3.5,64,NV,"This is the worst dealership I have ever had the misfortune of dealing with. They completely screwed my wife. They took advantage of her excitement to buy her first new vehicle. She was preapproved for a loan with terms for the price of the vehicle and the interest rate. She ended up walking out with an additional 5 months tacked onto the loan and getting screwed on her trade. They said they were going to take the the money off the new truck but the ""1000$ off"" was actually a rebate that they offered on their website. So not only did they not take anything off of the truck to compensate for raping her on the trade... they tacked on an addition $3000+ to the loan by adding 5 additional months because she told them where she wanted the payment to they acted like they could the payment lower without adding more months. BUT SHE WAS ALEADY APPROVED FOR THE SAME PAYMENT AT 60  months when she walked in there. If I can save one person from getting the royal ram rod like my wife ... it will be worth the time I spent writing this. I can't wait to pay for this truck for the next sixty FIVE months.",2021-07-30 00:50:43 UTC,1,0,0,3,NHa3jTPkkcvFieU5SDmXmA
edZOMuuz6TKNGnsE3ms1QA,Septa,"Train Stations, Hotels & Travel, Public Transportation, Transportation",Philadelphia,40.0040298,-75.165723,1.5,64,AZ,Morning commute or after noon. They always run late. And their new card system is horrible. The keypads never work at any station causing you to be more late then you already are,2021-09-07 10:03:09 UTC,1,0,0,0,_Bo06pZrLMAf6xKZyzI8vw
zZBAyyqFODcCdZc3fqgyzA,"Blake Hotel New Orleans, BW Premier Collection","Event Planning & Services, Hotels, Hotels & Travel",New Orleans,29.949184,-90.0705693833,2.5,64,AZ,"It's now officially the ""worst hotel"". Last night arrived late got room 409. The door squeeked like a mouse dying. The room looked shabby and hair around the bathroom floor. We were exhausted so slept the night. 
Changed room to a 3rd floor.  Smaller but tidier. 
Came back after dinner to a elevator being out.
I'm going to look for a different hotel. 
Place is the pits!!!

Update!!! 
When I went downstairs to lobby. The elevator was working.  Ok. 
Crisis averted!
This morning saw a cockroach near the TV cabinet. 
Luckily I carry insects spray with me.
Never again!!",2021-09-28 01:08:02 UTC,1,0,0,0,PELtl1DHMr3HUvpd3tu5Fg
zZBAyyqFODcCdZc3fqgyzA,"Blake Hotel New Orleans, BW Premier Collection","Event Planning & Services, Hotels, Hotels & Travel",New Orleans,29.949184,-90.0705693833,2.5,64,AZ,"Great hotel and nearby EVERYTHING in NOLA. My family and I had a great staycation and walked to the restaurant next door and around the corner at True Food Kitchen. 

The streetcar passes right next to the hotel and Poydras and Canal are minutes away. I would highly suggest this hotel if you are looking to come and hit the town but you don't want to drive far.",2021-02-19 21:08:49 UTC,4,2,0,4,F8MApFBbfKymujyjr5M0Ng
Rnh7bmBw4BqtWR2yybWtEA,Springfield Ford Lincoln,"Auto Parts & Supplies, Body Shops, Car Dealers, Hotels & Travel, Auto Repair, Automotive, Car Rental",Springfield,39.9245404051,-75.3138780331,3.5,64,NV,Your parts department guys have there backs turned to the parts counter so they don't even know the customer is there. I find this to be very rude. Especially when you are the customer standing at the counter never getting waited on.  Maybe these guys should have a computer at the customer service counter so the customer is acknowledged. I left and they never even noticed.,2021-03-22 15:44:26 UTC,1,0,0,2,d3vT0LyanjAmQM7hYcFgaQ
Rnh7bmBw4BqtWR2yybWtEA,Springfield Ford Lincoln,"Auto Parts & Supplies, Body Shops, Car Dealers, Hotels & Travel, Auto Repair, Automotive, Car Rental",Springfield,39.9245404051,-75.3138780331,3.5,64,NV,"I made an apt for an oil change for 9am this morning. Arrived 15 mins early and as of 10:15 they hadn't even touched my truck. Worst customer service ever with no offer of resolution. We will go back to the dealership I usually use, their service level is impeccable. I should've just planned on waiting as they are booked out for two weeks.  Worth the wait to receive ultimate service. Do yourself a favor and just go to Winner ford for service.",2021-09-08 15:09:55 UTC,1,0,0,1,t7m96j6BoJsGIcvCD1CHRw
Rnh7bmBw4BqtWR2yybWtEA,Springfield Ford Lincoln,"Auto Parts & Supplies, Body Shops, Car Dealers, Hotels & Travel, Auto Repair, Automotive, Car Rental",Springfield,39.9245404051,-75.3138780331,3.5,64,NV,"Stood in their service lobby for 10 minutes.  a service writer had asked me to wait a minute.  no service people engaged with me at all as they all buzzed around.  the receptionist was embarrassed and asked me twice if I had been helped.  Clearly this dealership is doing well and has more work than they can handle, so I will find one that is able to put a waiting customer above entering their work orders.  It's a bummer when work process supersedes engaging with the customer.   I think they may want to rename this the ""lack-of-service department"".",2021-06-02 13:52:23 UTC,1,0,1,2,Mbl8M1Y2fo5aGshmWI6aJg
zZBAyyqFODcCdZc3fqgyzA,"Blake Hotel New Orleans, BW Premier Collection","Event Planning & Services, Hotels, Hotels & Travel",New Orleans,29.949184,-90.0705693833,2.5,64,AZ,"If I could give zero start I would.. Stayed here for 3 nights few weeks ago.

Let's see.. First they advertise $35 a night to park but when we got there it was $45 or something.. They said the price went up.. Well later I learned they use third party company that come pick up your car and park through out the city.. If you want your car in the morning you have to plan about 30 mins wait time.

Staff initially weren't too bad.  Go up to 4th floor and I am greeted with smell of meldew, smoke, and weed.  

Then I walk into the room and I see big stain on the floor..  Ok what ever not deal breaker..  

Then I find hair on the bathtub.. Hair on the bed underneath the blanket. 

Bathroom  is extremely small,  sink location is on the corner of the bathroom so you will be hugging the wall when you use the sink. 

Then the night staff was horrible..   Always in the back room playing with her phone. Few times I stood and waited for 10 mins before she came out... I addressed this issue with the management and he told us they are aware of the issue and they will address it. 

Address the smell in the hallway and management advised they try to kick people out when someone is smoking in the room.. Ok.. Sure... 

Over all this hotel was rancid.. I would never go back again.   Could not recommend this place to anyone.. 

Go somewhere else.. I don't even know how they have the status premium.",2021-07-21 00:29:35 UTC,1,0,1,1,HGKcEzdFGibx8GoP3e0tXQ
edZOMuuz6TKNGnsE3ms1QA,Septa,"Train Stations, Hotels & Travel, Public Transportation, Transportation",Philadelphia,40.0040298,-75.165723,1.5,64,AZ,"At the bright young age of 24, I have come to accept I will live my life disappointed with inefficiencies that the world offers. Today, that inefficiency is Septa transportation. 
            I started my trip to see my cousin nothing short of optimistic. I had a great workout on my girlfriends mother's peloton, had a great shower, my girlfriend had just picked out my clothes and dressed me nicely, I had no complaints in the world. I arrived at the train station, and it was completely vacant. Is there anyone I can talk to about how these magical trains run? They don't exist in Nashville. I sit in the parking lot for 10 minutes, optimism still pretty high. 

              The train finally comes 6 minutes late, and an unkind middle aged obese white male (the worst kind of white male for the ""woke leftists"" out there) opens the train doors and yells ""CASH ONLY OR KEY CARD"" I kindly explain I do not have cash or a key, no signs identified it was cash only or key, and the younger generations do not run on cash. He yelled out ""SORRY BUD, if you don't have cash or key you can't hop on board!"" And kept the train moving. 

              Back to my original statement: ""I have come to accept I will live my life disappointed with inefficiencies that the world offers"" 

              How would this system improve, a ""scholar"" or ""expert"" may ask? 

             1) have a train station Venmo, cash app, zelle, Bitcoin, gofundme, onlyfans, whatever source available to give money. You cannot expect to operate like it is 1990, the world is constantly adapting. As a business or human, it is your job to analyze the adaptation and make it advantageous to yourself. This man and this business failed. 

              2) if idea 1 is too rational, have signs EVERYWHERE saying ""CASH ONLY"". 
              2a) if you are going with idea two (a worse idea, but better than no idea) , have on speakers ""CASH OR KEY CARD ONLY"" every minute and have an ATM and key card machine at every train station. Even if it's a robbery ATM (every ATM that wants $3 or more is a robbery ATM) it's better than no ATM. 
               3) have a square card that you can swipe with, if many Uber drivers can obtain the $49 square card how in the world can you not? 
               4) technology is the future, either ""hop on board, Venmo, cash, credit card and onlyfans accepted!"" or die a slow painful death. And BAD news septa, you don't get the nice death our ancestors got when you failed to successfully hunt or gather food and the whole family starved. Today, it is often a 30-50 year process of slow degeneration, loss of value, loss of reputation, and then best case, being bought out by someone intelligent who could run the business successfully, and worst case, you go bankrupt and board up the windows and sell the property to mice, bugs, and dust. YOUR CALL SEPTA! You can't say I didn't warn you",2021-04-02 01:20:17 UTC,1,0,1,1,Rp0QNRg7o45Rw6vrdv5cXw
zZBAyyqFODcCdZc3fqgyzA,"Blake Hotel New Orleans, BW Premier Collection","Event Planning & Services, Hotels, Hotels & Travel",New Orleans,29.949184,-90.0705693833,2.5,64,AZ,"Stayed one night at the Blake Best Western Hotel in NOLA. Easy location, central for my needs. My room was clean, quiet and comfortable on the 11th floor, so I had beautiful view out my window. 
My queen size bed was comfortable.  The temperature of the room responded to my change. Unfortunately my needs were for only 1 night, but NOLA calls me back at another time and this would suit me well.",2021-12-05 17:51:30 UTC,5,0,0,0,wmBqSPL3RlshTSslMD2LTw
Rnh7bmBw4BqtWR2yybWtEA,Springfield Ford Lincoln,"Auto Parts & Supplies, Body Shops, Car Dealers, Hotels & Travel, Auto Repair, Automotive, Car Rental",Springfield,39.9245404051,-75.3138780331,3.5,64,NV,"My 3 year old car died. I called Springfield Ford as that's where I bought it. Big mistake. Once you buy a car there they're done with you. 
I was told I'd have to get it towed in and they would look at it the following week. 
Never buy from there. See",2021-09-14 12:05:23 UTC,1,0,0,0,1IcvgHQHqXHMQSGxx7KxsQ
edZOMuuz6TKNGnsE3ms1QA,Septa,"Train Stations, Hotels & Travel, Public Transportation, Transportation",Philadelphia,40.0040298,-75.165723,1.5,64,AZ,"Train line from the 1800s. Constant confusion, rude employees, and far outdated technology. I've seen employees yell at people who weren't native English speakers for misunderstanding them. I've also been dropped off at stop with no warning on a day when busses replace trains, only for the busses to be scheduled for 2 hours later. Probably the worst service in Philadelphia and this is the same city that Comcast calls home...",2021-03-14 13:07:40 UTC,1,0,0,0,Y--wWV91HhwzvsPS1joOpA
edZOMuuz6TKNGnsE3ms1QA,Septa,"Train Stations, Hotels & Travel, Public Transportation, Transportation",Philadelphia,40.0040298,-75.165723,1.5,64,AZ,Worst transportation company in the world. Never on schedule and disrespectful employees,2022-01-02 19:28:27 UTC,1,0,0,1,8CwTmqUS3qXQcwx7yRfaMg
Rnh7bmBw4BqtWR2yybWtEA,Springfield Ford Lincoln,"Auto Parts & Supplies, Body Shops, Car Dealers, Hotels & Travel, Auto Repair, Automotive, Car Rental",Springfield,39.9245404051,-75.3138780331,3.5,64,NV,"If you want to be lied to about a timeline of when your truck is going to be fixed, and then hung up on when you try to figure out the timeline, this is the Ford for you.

Ford apparently stands for Found On Road Dead, since their airbags don't work and their service department doesn't care about fixing them.

I set an appointment a week ago to fix my ford ranger airbag for the second time, along with refilling refrigerant.

Did not expect to be dealing with total snakes, but here we are.

I was quoted $140 for the work.  The tech asked his supervisor if the 'free' airbag replacement would be covered by the dealership in front of me.  They both laugh a bit about something that I didn't hear.  Miraculously, several seconds later the total increased to $190.  While it's not 100% certain they did this unethical nonsense, I think it's highly probable based upon the interaction that they indirectly charged me for a FREE service that covers their defective trucks.

On top of this, it took 15 minutes to drop off my keys for this appointment.  Literally wasted my time for a 30 second interaction.

The cherry on top is that they DIDN'T EVEN ORDER THE AIRBAG when I scheduled the appointment, they ordered it when I dropped off the car, wasting a half of a week or so of my time.  They wanted me to pick up my truck WITHOUT THAT WORK BEING DONE and didn't let me know that the work wasn't done until I asked (they said I could come pick it up today, despite this key repair not being made).  Mind you, this airbag issue is literally leading to people dying.  No ethics here.

Don't buy a Ford, and if you make that mistake, don't come here for service.

EDIT:
A week later, they still don't have the airbag.  They again told me the truck was ready when it was not.  Called them and they hung up on me.  Spoke with Corporate, and hopefully this issue gets resolved.  By far the worst dealership i've been to, but i'm thankful that corporate stands by its name.

EDIT 2:
2 weeks later and it still isn't done.  GO ELSEWHERE.",2021-06-02 18:17:41 UTC,1,0,1,2,RKSOTZsJ-Xd3Haq_zhCV6w
zZBAyyqFODcCdZc3fqgyzA,"Blake Hotel New Orleans, BW Premier Collection","Event Planning & Services, Hotels, Hotels & Travel",New Orleans,29.949184,-90.0705693833,2.5,64,AZ,"The room was so dirty.  Dusty.  Hair in tub, wrappers on floor, no tissues in tissue holder, no extra toilet paper, ice machine broke, window is too filthy to see out of, bathroom ceiling is peeling, NO WATER PRESSURE, Curtains hanging off the track.  No vending machines in hotel, Coffee in room tastes like plastic, Parking garage is not on site-have to walk two blocks to get to it. Room has an overpowering smell of cigarettes",2021-05-11 14:43:11 UTC,2,0,0,0,LB1IY7ciw2ZKq_Akr9kTeA
edZOMuuz6TKNGnsE3ms1QA,Septa,"Train Stations, Hotels & Travel, Public Transportation, Transportation",Philadelphia,40.0040298,-75.165723,1.5,64,AZ,"Septa is never on time. The 44 bus is late several times a week causing me to be late to work. And even when I leave earlier it's not on time. The market Frankford line is full of people overdosing. And the trains are also constantly delayed and expensive. Septa is garbage. I've lived abroad and never dealt with delays. But with Septa you're guaranteed to have a terrible experience. Their prices go up, bit service goes down every year. And the city and those in charge don't care because they figure most people who take Publix transit are poorer.",2021-12-08 12:36:13 UTC,1,0,0,0,dr8Ql8vNNt66pBFdFhsBOw
zZBAyyqFODcCdZc3fqgyzA,"Blake Hotel New Orleans, BW Premier Collection","Event Planning & Services, Hotels, Hotels & Travel",New Orleans,29.949184,-90.0705693833,2.5,64,AZ,"Okay all these bad reviews worried me but I COMPLETELY DISAGREE. yes the place isn't super clean, but it's NOT BAD AT ALL. front desk is extremely helpful and caring, great location, and everyone is always there to help or bring by a blow dryer ASAP! if you ask them for anything they will bring it to you ASAP so don't hesitate to ask and then complain they didn't have something. def come here!",2022-01-09 18:02:44 UTC,4,0,0,0,I0eXYohjzUOoFZD0-MFkKA
edZOMuuz6TKNGnsE3ms1QA,Septa,"Train Stations, Hotels & Travel, Public Transportation, Transportation",Philadelphia,40.0040298,-75.165723,1.5,64,AZ,HORRIBLE service. Key cards don't work buses are always late and now always canceled without notice! It's a shame that this is the only service we have to rely on. There service is bad and always want to raise the fare!,2021-12-30 13:34:48 UTC,1,0,0,0,fYPc7H54dxM0auZDxKbnvQ
edZOMuuz6TKNGnsE3ms1QA,Septa,"Train Stations, Hotels & Travel, Public Transportation, Transportation",Philadelphia,40.0040298,-75.165723,1.5,64,AZ,"Literally the worst public transportation service in the entire world. Trains busses trolleys regional rails are all DISGUSTING! Recks of urine and shit. Trash everywhere homeless people literally live on the train with their bags and whatever they own taking up all the seats. Drug users shoot up and overdose on trains or fall onto tracks causing delays on top current delays. You're bound to be robbed, raped, or assaulted and septa police are never anywhere to be found. The drivers are so ignorant and miserable. They have no information about routes or their job in general. They are so rude for people who deal with the general public. None of the routes are never on time or never show up at all. You're lucky if you get an older drive and ride that same route everyday they'll wait for you but other than that your SOL. They raise the fair every 2 years anywhere from 2-5 dollars. They implemented a fare card which also wasn't clearly thought through. You have to pay $5 for the card or load it with money. If you don't have enough on the card and use it they'll let you over draft it then you can't use it until you pay the overdraft. If you lose the card or it's stolen you have to pay an additional $5 to get a new one. You can only get a card from major septa stops such as 69th st city hall or Frankfort, if they even have any windows open to purchase one. The machines they have at other local stops are always out of order or malfunction and take your money without giving you the fair you purchase and they don't even care. When the pandemic occurred I had $200 on my fare card. They didn't even give me the money back. Told me I had to mail in a claim wait for septa to review the claim and then wait for them to send me a check in the mail just to get my money back. They consistently go on strike leaving the city in shambles because that's the only form of public transportation, even lord doesn't know how long the strike will be and they still won't refund you your money that is on your fare card so if you purchase a transpass while their on strike you wasted $25.50 yes 25.50 for a weekly pass gone to waste and no one cares. If you can save yourself the headache learn how to drive catch Uber or Lyft. Septa is trash and needs to be shutdown.",2022-01-03 02:22:40 UTC,1,0,0,1,KFtHQ39j8eugMkmhT5Y9vg
zZBAyyqFODcCdZc3fqgyzA,"Blake Hotel New Orleans, BW Premier Collection","Event Planning & Services, Hotels, Hotels & Travel",New Orleans,29.949184,-90.0705693833,2.5,64,AZ,"Not a bad place at all very affordable ,parking wasn't too inconvenient it was 1 block over and a short walk .
The room was clean and everything functioned as it should although our air-conditioning could have been stronger but I'm hot natured  .One big reason I didn't give it 5 stars was because they still were playing the mask game which is complete bs and it's been proven as much",2021-06-19 22:41:13 UTC,4,0,0,0,WbLOC1ZC5ajjNC54ekEn8g
zZBAyyqFODcCdZc3fqgyzA,"Blake Hotel New Orleans, BW Premier Collection","Event Planning & Services, Hotels, Hotels & Travel",New Orleans,29.949184,-90.0705693833,2.5,64,AZ,"Good stay. Wish we had a fridge in the room but we loved our stay. Smelled like weed and was sad we didn't have any, but hey. Thanks for a good trip and stay. Loved the city. Would stay here again.",2021-06-29 17:11:12 UTC,5,0,1,0,r9yqta8VWS_nESzIh0vHdg
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,"Probably the best restaurant in Nashville. Superb ambiance and fantastic food here! Excellent, interesting cocktail menu, and some dishes I keep going back for. Upscale comfort in such a lovely space. Servers and staff are unfailingly attentive. Love the 404!",2021-09-07 13:06:18 UTC,5,0,0,0,cM2Lpm40itO9HSWLS-FlvA
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,"We were a party of four with a 5:30 dinner reservation. Arrived around 5:00 p.m. and had cocktails in the downstairs bar. The cocktails were top notch but the bartender was very blasé. Also, was not listening very well to what we were ordering. Wife ordered a cocktail, Spring Sangria, primarily because one of the ingredients was striped beet - wasn't there. When she mentioned it the bartender shrugged. Service was a little better during dinner but still left a lot to be desired. At one point a man who I assumed was the chef came around which is a plus. Our meals were delicious and well prepared but we did not feel that they were a good value.",2021-08-14 15:57:37 UTC,3,0,0,0,t81OV3rw5JDWE5QwiNiCRQ
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,I would not recommend spending a dime at this restaurant if you've got taste buds. We got the pimento cheese and crackers for our appetizer and the fried chicken that serves 2-3. Both items were as bland as it gets. I was second guessing my loss of taste from when I had COVID over two months ago. I spent a lot of money only to end tasting nothing. Save your money and go somewhere else where they actually season their food.,2021-02-15 07:16:10 UTC,1,0,0,0,u9rxUr8jLZT72EiWrksnug
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,"I was very excited to try the rabbit leg w Jimmy red grits since I'd never had neither. Of course the cornmeal breading didn't stick to the meat but I didn't need it. The rabbit meat has it's own unique flavoring and I wasn't mad at it. I though was mad at the grits, they were grainy, not enjoyable at all. My friend had the steak w mushrooms and she said the balsamic on the mushrooms were too much.",2021-12-25 19:47:17 UTC,2,0,0,1,su6dQ-6V6UylNE_tjgiaTg
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,"Pretty busy place on Saturday night, however I was able to get a last minute reservation after 7:30. Ok atmosphere, but on the loud side. Place has smallish menu and moderately high price. The wings appetizer had a rub that was a bit salty and the sauce did not have a good flavor. The cornbread I have to say was also not very good, but I have not enjoyed cornbread yet anyplace I have been in Nashville. Ordered the meatloaf sandwich, which in reality is a patty melt and it was very good. I have to add though that I got it without the collards which I don't like. French fries are skinny fries and very good. Companion got the half chicken which she enjoyed. Overall ok meal, but for the cost likely won't go back.",2021-11-07 16:12:50 UTC,3,0,0,0,hh_9Ii-7Z9Cz760SN8AC3A
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,Found you on Line looking for a great Thanksgiving option. Boy did we hit the jackpot!  Authentic meal buffet style. Turkey was moist and delicious. Stuffing and real mashed potatoes. The star was the gravy. A wonderful meal and we didn't have to cook!  Great job 404!,2021-11-25 19:56:01 UTC,5,0,0,0,v4RiTO-ImNfNS7dnEl1s1w
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,"Hated this place. The zucchini salad wasn't good, ham and biscuits weren't good, the cornbread was okay, and the rabbit foot was weird",2021-08-16 16:54:14 UTC,2,0,0,0,5Q7XUlgCD2OmUFtcbW5VHA
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,"The food and ambiance were awesome! However, we got here at 6pm on a Friday and didn't leave until 9:30 due to incredibly slow service. I understand the industry is in a tight spot, but our waiter was too stretched thin. The scallop toast was excellent though! The low rating is also due to weird sound levels through the night - not sure why the music was being constantly raised and lowered. Would go back, just on a less busy night.",2021-08-02 22:25:30 UTC,4,0,0,0,9ou3ldKgPxL9SiFR0aTY4w
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,"It was a beautiful spring  Friday evening when we stumbled upon 404.  Everywhere we tried to dine previously that night was a two hour wait so we were surprised that we snagged the last patio table for two with no wait!  Once seated we ordered two appetizers, the cornbread and the chicken wings. Both were really good, with the chicken wings being seasoned to perfection! For dinner we split the burger...OMG! Best burger in nashville (sorry Emmy2), the bun finished in truffle oil was the perfect touch. We will definitely be back and make sure to make reservations just in case we don't get so lucky the next time.",2021-03-27 20:57:37 UTC,5,0,0,0,SEUgK14RF_8C9Tthn-5Rzg
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,"404 has one of the most comprehensive whiskey selections in Nashville, especially for decent prices. Weller SR is nothing crazy but for the decent price point, it's a no brainer. Also the brussel sprouts are ridiculously good. Would always recommend 404 to friends and family.",2021-05-08 14:51:48 UTC,5,0,0,0,SwSxBjfdvXakhh9UlLVf7Q
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,I absolutely love this place it's my favorite restaurant in Nashville. If I'm being honest though it's because of our service every time. We request Rachel every time because she is the most amazing human/waitress we've ever had. You will not be disappointed by the food but if you want even better service get Rachel. She will make sure to recommend/accommodate everything you want.,2021-11-18 04:46:16 UTC,5,0,0,0,lynBmTy4LoeNjfHqVwBdwQ
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,"As other customers have pointed out, food had excess salt and was mostly not served hot. Clearly they have not addressed any concerns and keep serving the same stuff. Food was average at best (which you do not expect from a rather expensive restaurant) and I would not recommend this restaurant to anyone.",2021-10-29 10:12:47 UTC,2,0,0,0,fxkfGbYsrp4uE5EQAd3pTQ
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,"A good meal all in all. I ordered the cornmeal battered fried rabbit leg. It came on a bed of grits, with boiled peanuts and mustard greens on the side. I enjoyed the briny rabbit meat under the layer of crispy cornbreadding. Points for the creativity in a southern style of cooking. The rabbit leg meat could have been a tad more moist, but it was still good. The kale salad was also very fresh, with an interesting burnt thyme vinaigrette. Definitely a unique salad.",2021-10-02 00:01:19 UTC,4,3,1,3,kg9zuMIFAKSuwP-5UFMUxA
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,"Absolutely fantastic, easily one of the best meals we've had in Nashville & the service was perfection.",2021-07-02 02:49:35 UTC,5,0,0,0,c7JgjYu00sYh57Nzxuh4WQ
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,"The 404 Kitchen is a very upscale casual setting with chandeliers hanging from the ceiling and dark wood tables and chairs. Overall environment felt somewhat exclusive and trendy. The staff here was very polite and provided quick service. My boyfriend and I ordered the scallop toast, braised pork shoulder, and the 404 burger. 

The scallop toast was my favorite part of the meal. The presentation was beautifully done with the avocado piped onto the toast with bits of lemon, scallop, and microgreens decorating the top. I liked that the toast was nicely divided into 4 pieces making it very easy to eat. The flavor had a lot of depth to it. It was creamy, buttery, with hints of lemon. The scallop's flavor was not too overwhelming nor was it fishy. Overall, very well done!

The braised pork shoulder could have had better presentation. It didn't look appetizing as it was a grey slop with different ingredients thrown in. The flavor was lacking in many ways. There were a lot of other ingredients in the meal but I would describe it as a semi bland, incredibly salty, pork soup. I'd say the only redeeming quality of this dish was the fact that the pork was cooked to be soft and tender.

The 404 burger looked very appetizing! The fries were garnished with parmesan and sliced very delicately. The texture was very light, crisp, and airy which nicely contrasted the heavy looking burger. However, it was incredibly salty as well! The amount of salt ruined the overall light airiness of the fries. Moving on to the burger, it was larger than expected! I was very pleased by that. However, when I took my first bite I could not help but notice the overwhelming flavor of oil. The burger was dripping in oil which was not pleasant to bite down into. Even though the initial flavor of the burger was fine, I can hardly remember it since the flavor of the oil drowned out the burger. As appetizing the meal looked, I was very disappointed in the flavor. 

Overall, everything except the scallop toast was too salty and left a somewhat negative impression on me. I'd say the food is decent. It's not terrible but it wasn't the best either. Would a nice place for a date but I would not come back here unless it was for the scallop toast and drinks.",2021-08-14 23:50:45 UTC,3,1,1,2,xRkky9QysPmHWTCfnuAelw
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,"Event Planning & Services, Restaurants, Hotels & Travel, Food, Nightlife, American (New), Desserts, Whiskey Bars, Hotels, Modern European, Bars",Nashville,36.151791,-86.7847415,3.5,320,NV,"Order the burger! I ordered the scallop toast, matza ball soup and Brussels. The Brussels were good but the others were just ok. But the burger my husband had...wow!! It's a smoked burger with truffle fries and is probably the best burger I've ever had. Service was good, and cocktails were interesting. I would go back for that burger!",2021-01-17 16:29:43 UTC,4,0,0,0,mbnnhIYE0xv2l_yYlW1djQ
